id,customer_id,label,street,postal_code,city,country,delivery_instructions,is_default
1470,1188,Store,Havnegata 23,6002,Ålesund,NO,No deliveries before 9:00,true
1471,1189,Store,Kungsgatan 92,972 31,Luleå,SE,Call 30 min before arrival,true
1472,1190,Store,Mannerheimintie 11,90100,Oulu,FI,,true
1473,1191,Store,Havnegata 102,6002,Ålesund,NO,,true
1474,1192,Store,Asemakatu 111,60100,Seinäjoki,FI,Pallets only via goods entrance,true
1475,1192,Second store,Torikatu 111,99100,Kittilä,FI,,false
1476,1193,Store,Torikatu 58,15100,Lahti,FI,,true
1477,1194,Store,Kooli tn 91,80010,Pärnu,EE,Pallets only via goods entrance,true
1478,1195,Store,Norra Esplanaden 95,972 31,Luleå,SE,"Loading bay at the back, open 7-15",true
1479,1196,Store,Narva mnt 14,51003,Tartu,EE,Leave with neighbour shop if closed,true
1480,1196,Second store,Pärnu mnt 38,80010,Pärnu,EE,,false
1481,1197,Store,Fjällvägen 6,753 10,Uppsala,SE,Call 30 min before arrival,true
1482,1198,Store,Storgatan 23,652 24,Karlstad,SE,No deliveries before 9:00,true
1483,1198,Second store,Järnvägsgatan 60,831 30,Östersund,SE,,false
1484,1199,Store,Kirkegata 93,3015,Drammen,NO,Pallets only via goods entrance,true
1485,1200,Store,Kauppakatu 19,20100,Turku,FI,Call 30 min before arrival,true
1486,1201,Store,Hämeenkatu 82,15100,Lahti,FI,"Loading bay at the back, open 7-15",true
1487,1202,Store,Kirkegata 41,9510,Alta,NO,No deliveries before 9:00,true
1488,1203,Store,Industrivägen 62,791 71,Falun,SE,,true
1489,1204,Store,Østergade 86,9000,Aalborg,DK,No deliveries before 9:00,true
1490,1204,Second store,Skolevej 63,6700,Esbjerg,DK,,false
1491,1205,Store,Keskuskatu 116,33100,Tampere,FI,,true
1492,1206,Store,Nørregade 119,6700,Esbjerg,DK,Call 30 min before arrival,true
1493,1207,Store,Strandveien 9,4610,Kristiansand,NO,Call 30 min before arrival,true
1494,1207,Second store,Torggata 62,7010,Trondheim,NO,,false
1495,1208,Store,Storgatan 120,981 31,Kiruna,SE,"Loading bay at the back, open 7-15",true
1496,1209,Store,Strandveien 59,4610,Kristiansand,NO,,true
1497,1210,Store,Am Markt 88,24937,Flensburg,DE,No deliveries before 9:00,true
1498,1210,Central warehouse,Am Markt 60,24937,Flensburg,DE,Leave with neighbour shop if closed,false
1499,1211,Store,Fjellveien 72,6002,Ålesund,NO,Leave with neighbour shop if closed,true
1500,1212,Store,Keskuskatu 27,15100,Lahti,FI,,true
1501,1213,Store,Torikatu 109,80100,Joensuu,FI,Call 30 min before arrival,true
1502,1214,Store,Torikatu 27,20100,Turku,FI,,true
1503,1215,Store,Asemakatu 17,93600,Kuusamo,FI,Call 30 min before arrival,true
1504,1216,Store,Torggata 8,2317,Hamar,NO,,true
1505,1217,Store,Am Markt 49,10115,Berlin,DE,,true
1506,1218,Store,Industrivägen 18,837 52,Åre,SE,,true
1507,1218,Central warehouse,Skolgatan 95,791 71,Falun,SE,,false
1508,1219,Store,Hamngatan 81,903 26,Umeå,SE,,true
1509,1220,Store,Skolgatan 62,981 31,Kiruna,SE,,true
1510,1221,Store,Rantatie 114,65100,Vaasa,FI,Pallets only via goods entrance,true
1511,1221,Second store,Asemakatu 95,67100,Kokkola,FI,,false
1512,1222,Store,Tartu mnt 90,51003,Tartu,EE,,true
1513,1222,Second store,Sadama tn 63,10111,Tallinn,EE,Call 30 min before arrival,false
1514,1223,Store,Drottninggatan 62,981 31,Kiruna,SE,Pallets only via goods entrance,true
1515,1223,Second store,Norra Esplanaden 25,803 20,Gävle,SE,,false
1516,1224,Store,Fjällvägen 119,652 24,Karlstad,SE,Call 30 min before arrival,true
1517,1224,Second store,Hamngatan 75,981 31,Kiruna,SE,,false
1518,1225,Store,Skolevej 52,6700,Esbjerg,DK,Leave with neighbour shop if closed,true
1519,1226,Store,Järnvägsgatan 3,981 31,Kiruna,SE,Pallets only via goods entrance,true
1520,1227,Store,Skoleveien 85,2609,Lillehammer,NO,Pallets only via goods entrance,true
1521,1228,Store,Hämeenkatu 97,13100,Hämeenlinna,FI,"Loading bay at the back, open 7-15",true
1522,1228,Second store,Yliopistonkatu 63,80100,Joensuu,FI,,false
1523,1229,Store,Järnvägsgatan 37,702 11,Örebro,SE,Call 30 min before arrival,true
1524,1230,Store,Strandveien 120,5003,Bergen,NO,"Loading bay at the back, open 7-15",true
1525,1231,Store,Hovedgaden 64,1050,Copenhagen,DK,Leave with neighbour shop if closed,true
1526,1232,Store,Industrivägen 118,582 22,Linköping,SE,Call 30 min before arrival,true
1527,1233,Store,Norra Esplanaden 7,972 31,Luleå,SE,"Loading bay at the back, open 7-15",true
1528,1234,Store,Mannerheimintie 66,80100,Joensuu,FI,Pallets only via goods entrance,true
1529,1235,Store,Puistokatu 119,00100,Helsinki,FI,Leave with neighbour shop if closed,true
1530,1236,Store,Industrivägen 44,831 30,Östersund,SE,Call 30 min before arrival,true
1531,1237,Store,Puistokatu 16,40100,Jyväskylä,FI,No deliveries before 9:00,true
1532,1238,Store,Järnvägsgatan 104,582 22,Linköping,SE,Call 30 min before arrival,true
1533,1239,Store,Industriveien 9,4006,Stavanger,NO,"Loading bay at the back, open 7-15",true
1534,1239,Second store,Fjellveien 67,8006,Bodø,NO,No deliveries before 9:00,false
1535,1240,Store,Storgatan 34,852 30,Sundsvall,SE,"Loading bay at the back, open 7-15",true
1536,1241,Store,Mannerheimintie 77,02100,Espoo,FI,"Loading bay at the back, open 7-15",true
1537,1242,Store,Asemakatu 15,70100,Kuopio,FI,No deliveries before 9:00,true
1538,1243,Store,Rantatie 58,67100,Kokkola,FI,,true
1539,1244,Store,Torggata 97,4610,Kristiansand,NO,No deliveries before 9:00,true
1540,1245,Store,Norra Esplanaden 23,972 31,Luleå,SE,Leave with neighbour shop if closed,true
1541,1245,Central warehouse,Industrivägen 20,702 11,Örebro,SE,,false
1542,1245,Second store,Kungsgatan 112,652 24,Karlstad,SE,Leave with neighbour shop if closed,false
1543,1246,Store,Industriveien 3,5003,Bergen,NO,,true
1544,1246,Second store,Skoleveien 44,0150,Oslo,NO,"Loading bay at the back, open 7-15",false
1545,1247,Store,Østergade 108,5000,Odense,DK,Leave with neighbour shop if closed,true
1546,1247,Central warehouse,Vestergade 77,6000,Kolding,DK,No deliveries before 9:00,false
1547,1248,Store,Drottninggatan 119,702 11,Örebro,SE,,true
1548,1249,Store,Fjellveien 68,4006,Stavanger,NO,Call 30 min before arrival,true
1549,1250,Store,Fjällvägen 71,753 10,Uppsala,SE,No deliveries before 9:00,true
1550,1251,Store,Kooli tn 103,10111,Tallinn,EE,No deliveries before 9:00,true
1551,1251,Second store,Pärnu mnt 65,80010,Pärnu,EE,Call 30 min before arrival,false
1552,1252,Store,Puistokatu 56,20100,Turku,FI,"Loading bay at the back, open 7-15",true
1553,1253,Store,Kirkegata 23,8006,Bodø,NO,No deliveries before 9:00,true
1554,1253,Central warehouse,Fjellveien 65,4006,Stavanger,NO,Call 30 min before arrival,false
1555,1254,Store,Bergweg 83,24937,Flensburg,DE,No deliveries before 9:00,true
1556,1255,Store,Teollisuustie 47,70100,Kuopio,FI,,true
1557,1256,Store,Keskuskatu 104,99100,Kittilä,FI,Leave with neighbour shop if closed,true
1558,1257,Store,Yliopistonkatu 99,67100,Kokkola,FI,,true
1559,1258,Store,Fjellveien 55,5003,Bergen,NO,Leave with neighbour shop if closed,true
1560,1259,Store,Bahnhofstraße 96,24103,Kiel,DE,Call 30 min before arrival,true
1561,1260,Store,Kauppakatu 17,70100,Kuopio,FI,Leave with neighbour shop if closed,true
1562,1261,Store,Puistokatu 24,40100,Jyväskylä,FI,Call 30 min before arrival,true
1563,1262,Store,Fjällvägen 103,111 20,Stockholm,SE,,true
1564,1262,Second store,Industrivägen 46,852 30,Sundsvall,SE,No deliveries before 9:00,false
1565,1263,Store,Storgatan 94,111 20,Stockholm,SE,Leave with neighbour shop if closed,true
1566,1263,Second store,Storgatan 2,411 04,Göteborg,SE,"Loading bay at the back, open 7-15",false
1567,1264,Store,Strandveien 34,9008,Tromsø,NO,Leave with neighbour shop if closed,true
1568,1264,Second store,Strandveien 99,9510,Alta,NO,,false
1569,1265,Store,Norra Esplanaden 98,803 20,Gävle,SE,"Loading bay at the back, open 7-15",true
1570,1266,Store,Torggata 65,8006,Bodø,NO,Call 30 min before arrival,true
1571,1267,Store,Teollisuustie 49,90100,Oulu,FI,,true
1572,1268,Store,Am Markt 47,20095,Hamburg,DE,,true
1573,1269,Store,Havnegata 92,6002,Ålesund,NO,,true
1574,1270,Store,Tartu mnt 118,80010,Pärnu,EE,"Loading bay at the back, open 7-15",true
1575,1271,Store,Yliopistonkatu 119,99100,Kittilä,FI,No deliveries before 9:00,true
1576,1271,Central warehouse,Torikatu 66,70100,Kuopio,FI,Leave with neighbour shop if closed,false
1577,1272,Store,Puistokatu 28,96100,Rovaniemi,FI,Call 30 min before arrival,true
1578,1273,Store,Hämeenkatu 81,02100,Espoo,FI,,true
1579,1274,Store,Kauppakatu 5,96100,Rovaniemi,FI,Call 30 min before arrival,true
1580,1275,Store,Torikatu 82,93600,Kuusamo,FI,Pallets only via goods entrance,true
1581,1276,Store,Skolgatan 112,972 31,Luleå,SE,Leave with neighbour shop if closed,true
1582,1277,Store,Vestergade 92,1050,Copenhagen,DK,Call 30 min before arrival,true
1583,1278,Store,Puistokatu 72,40100,Jyväskylä,FI,Pallets only via goods entrance,true
1584,1279,Store,Kauppakatu 62,65100,Vaasa,FI,"Loading bay at the back, open 7-15",true
1585,1279,Second store,Asemakatu 16,40100,Jyväskylä,FI,Call 30 min before arrival,false
1586,1280,Store,Vestergade 47,8000,Aarhus,DK,,true
1587,1281,Store,Drottninggatan 91,211 20,Malmö,SE,,true
1588,1282,Store,Drottninggatan 22,831 30,Östersund,SE,Pallets only via goods entrance,true
1589,1283,Store,Puistokatu 49,99100,Kittilä,FI,Leave with neighbour shop if closed,true
1590,1284,Store,Keskuskatu 97,60100,Seinäjoki,FI,,true
1591,1284,Central warehouse,Puistokatu 37,15100,Lahti,FI,"Loading bay at the back, open 7-15",false
1592,1285,Store,Storgata 80,7010,Trondheim,NO,No deliveries before 9:00,true
1593,1285,Central warehouse,Havnegata 68,9008,Tromsø,NO,,false
1594,1285,Second store,Havnegata 112,2317,Hamar,NO,,false
1595,1286,Store,Yliopistonkatu 26,70100,Kuopio,FI,"Loading bay at the back, open 7-15",true
1596,1287,Store,Puistokatu 24,20100,Turku,FI,,true
1597,1288,Store,Torikatu 48,60100,Seinäjoki,FI,"Loading bay at the back, open 7-15",true
1598,1289,Store,Drottninggatan 110,111 20,Stockholm,SE,,true
1599,1290,Store,Asemakatu 56,15100,Lahti,FI,,true
1600,1291,Store,Torikatu 44,02100,Espoo,FI,"Loading bay at the back, open 7-15",true
1601,1292,Store,Havnegata 110,8006,Bodø,NO,Pallets only via goods entrance,true
1602,1292,Second store,Torggata 79,9008,Tromsø,NO,Leave with neighbour shop if closed,false
1603,1293,Store,Hamngatan 27,753 10,Uppsala,SE,"Loading bay at the back, open 7-15",true
1604,1294,Store,Mannerheimintie 1,65100,Vaasa,FI,Call 30 min before arrival,true
1605,1295,Store,Hämeenkatu 69,40100,Jyväskylä,FI,,true
1606,1296,Store,Industrivej 99,6000,Kolding,DK,Pallets only via goods entrance,true
1607,1297,Store,Kauppakatu 66,90100,Oulu,FI,Pallets only via goods entrance,true
1608,1298,Store,Rantatie 38,33100,Tampere,FI,,true
1609,1299,Store,Norra Esplanaden 40,803 20,Gävle,SE,Leave with neighbour shop if closed,true
1610,1300,Store,Havnegata 70,0150,Oslo,NO,No deliveries before 9:00,true
1611,1300,Central warehouse,Storgata 3,6002,Ålesund,NO,,false
1612,1301,Store,Keskuskatu 59,93600,Kuusamo,FI,Pallets only via goods entrance,true
1613,1302,Store,Industrivej 37,5000,Odense,DK,,true
1614,1303,Store,Østergade 53,5000,Odense,DK,,true
1615,1303,Second store,Industrivej 84,9000,Aalborg,DK,No deliveries before 9:00,false
1616,1304,Store,Keskuskatu 16,90100,Oulu,FI,Call 30 min before arrival,true
1617,1305,Store,Mannerheimintie 56,15100,Lahti,FI,No deliveries before 9:00,true
1618,1306,Store,Asemakatu 19,13100,Hämeenlinna,FI,No deliveries before 9:00,true
1619,1307,Store,Asemakatu 120,90100,Oulu,FI,Call 30 min before arrival,true
1620,1307,Second store,Hämeenkatu 68,20100,Turku,FI,No deliveries before 9:00,false
1621,1308,Store,Hamngatan 28,702 11,Örebro,SE,Pallets only via goods entrance,true
1622,1309,Store,Keskuskatu 94,99100,Kittilä,FI,Pallets only via goods entrance,true
1623,1310,Store,Norra Esplanaden 88,837 52,Åre,SE,,true
1624,1311,Store,Sadama tn 20,51003,Tartu,EE,Pallets only via goods entrance,true
1625,1311,Central warehouse,Kooli tn 10,80010,Pärnu,EE,,false
1626,1312,Store,Järnvägsgatan 97,111 20,Stockholm,SE,,true
1627,1313,Store,Industrivej 20,8000,Aarhus,DK,Leave with neighbour shop if closed,true
1628,1314,Store,Kirkegata 91,4610,Kristiansand,NO,,true
1629,1315,Store,Puistokatu 103,90100,Oulu,FI,Pallets only via goods entrance,true
1630,1315,Second store,Puistokatu 66,65100,Vaasa,FI,,false
1631,1316,Store,Industrivägen 20,111 20,Stockholm,SE,Pallets only via goods entrance,true
1632,1317,Store,Am Markt 30,10115,Berlin,DE,,true
1633,1317,Second store,Bergweg 85,10115,Berlin,DE,Pallets only via goods entrance,false
1634,1318,Store,Hauptstraße 62,24937,Flensburg,DE,Leave with neighbour shop if closed,true
1635,1319,Store,Kirkegata 98,4610,Kristiansand,NO,,true
1636,1320,Store,Skolgatan 1,903 26,Umeå,SE,Pallets only via goods entrance,true
1637,1321,Store,Norra Esplanaden 40,791 71,Falun,SE,Call 30 min before arrival,true
1638,1322,Store,Rantatie 103,40100,Jyväskylä,FI,Call 30 min before arrival,true
1639,1323,Store,Kungsgatan 59,582 22,Linköping,SE,Pallets only via goods entrance,true
1640,1323,Second store,Storgatan 13,981 31,Kiruna,SE,"Loading bay at the back, open 7-15",false
1641,1324,Store,Keskuskatu 38,00100,Helsinki,FI,"Loading bay at the back, open 7-15",true
1642,1325,Store,Yliopistonkatu 13,96100,Rovaniemi,FI,Pallets only via goods entrance,true
1643,1326,Store,Torikatu 78,13100,Hämeenlinna,FI,Leave with neighbour shop if closed,true
1644,1327,Store,Kirkegata 48,4006,Stavanger,NO,Call 30 min before arrival,true
1645,1328,Store,Skolevej 59,6000,Kolding,DK,"Loading bay at the back, open 7-15",true
1646,1329,Store,Skolevej 55,6700,Esbjerg,DK,No deliveries before 9:00,true
1647,1330,Store,Industrivägen 48,791 71,Falun,SE,,true
1648,1331,Store,Järnvägsgatan 42,791 71,Falun,SE,No deliveries before 9:00,true
1649,1332,Store,Skoleveien 98,6002,Ålesund,NO,Leave with neighbour shop if closed,true
1650,1333,Store,Havnegata 21,0150,Oslo,NO,No deliveries before 9:00,true
1651,1334,Store,Puistokatu 23,02100,Espoo,FI,Pallets only via goods entrance,true
1652,1335,Store,Yliopistonkatu 66,60100,Seinäjoki,FI,Leave with neighbour shop if closed,true
1653,1336,Store,Asemakatu 69,02100,Espoo,FI,No deliveries before 9:00,true
1654,1336,Second store,Torikatu 61,70100,Kuopio,FI,"Loading bay at the back, open 7-15",false
1655,1337,Store,Østergade 78,8000,Aarhus,DK,Leave with neighbour shop if closed,true
1656,1338,Store,Am Markt 69,20095,Hamburg,DE,,true
1657,1339,Store,Strandveien 4,6002,Ålesund,NO,Leave with neighbour shop if closed,true
1658,1340,Store,Am Markt 37,10115,Berlin,DE,No deliveries before 9:00,true
1659,1341,Store,Kirkegata 58,0150,Oslo,NO,,true
1660,1342,Store,Torikatu 9,20100,Turku,FI,Pallets only via goods entrance,true
1661,1343,Store,Rantatie 7,93600,Kuusamo,FI,Leave with neighbour shop if closed,true
1662,1344,Store,Rantatie 57,70100,Kuopio,FI,,true
1663,1345,Store,Skolgatan 106,702 11,Örebro,SE,,true
1664,1346,Store,Teollisuustie 110,93600,Kuusamo,FI,No deliveries before 9:00,true
1665,1347,Store,Hafenstraße 102,20095,Hamburg,DE,Pallets only via goods entrance,true
1666,1348,Store,Fjällvägen 58,111 20,Stockholm,SE,,true
1667,1349,Store,Bergweg 119,20095,Hamburg,DE,No deliveries before 9:00,true
1668,1350,Store,Storgata 92,2609,Lillehammer,NO,Leave with neighbour shop if closed,true
1669,1350,Central warehouse,Havnegata 96,5003,Bergen,NO,No deliveries before 9:00,false
1670,1351,Store,Kirkegata 19,2609,Lillehammer,NO,Call 30 min before arrival,true
1671,1351,Second store,Strandveien 106,6002,Ålesund,NO,,false
1672,1352,Store,Kirkegata 69,6002,Ålesund,NO,"Loading bay at the back, open 7-15",true
1673,1353,Store,Torggata 77,4610,Kristiansand,NO,Call 30 min before arrival,true
1674,1354,Store,Keskuskatu 91,99100,Kittilä,FI,Leave with neighbour shop if closed,true
1675,1354,Second store,Rantatie 97,33100,Tampere,FI,,false
1676,1355,Store,Norra Esplanaden 33,702 11,Örebro,SE,No deliveries before 9:00,true
1677,1356,Store,Mannerheimintie 28,99100,Kittilä,FI,Pallets only via goods entrance,true
1678,1356,Second store,Asemakatu 88,60100,Seinäjoki,FI,"Loading bay at the back, open 7-15",false
1679,1357,Store,Fjällvägen 17,111 20,Stockholm,SE,Pallets only via goods entrance,true
1680,1358,Store,Industriveien 14,0150,Oslo,NO,Call 30 min before arrival,true
1681,1359,Store,Drottninggatan 10,852 30,Sundsvall,SE,Leave with neighbour shop if closed,true
1682,1360,Store,Bergweg 81,24103,Kiel,DE,"Loading bay at the back, open 7-15",true
1683,1361,Store,Nørregade 54,1050,Copenhagen,DK,"Loading bay at the back, open 7-15",true
1684,1362,Store,Hämeenkatu 2,99100,Kittilä,FI,Pallets only via goods entrance,true
1685,1363,Store,Skolgatan 78,791 71,Falun,SE,"Loading bay at the back, open 7-15",true
1686,1364,Store,Torggata 73,2317,Hamar,NO,No deliveries before 9:00,true
1687,1364,Second store,Havnegata 1,9008,Tromsø,NO,,false
1688,1365,Store,Kirkegata 66,8006,Bodø,NO,No deliveries before 9:00,true
1689,1366,Store,Strandveien 36,0150,Oslo,NO,No deliveries before 9:00,true
1690,1367,Store,Keskuskatu 57,67100,Kokkola,FI,Leave with neighbour shop if closed,true
1691,1367,Second store,Teollisuustie 6,67100,Kokkola,FI,,false
1692,1368,Store,Industriveien 23,2317,Hamar,NO,,true
1693,1369,Store,Kirkegata 6,3015,Drammen,NO,"Loading bay at the back, open 7-15",true
1694,1370,Store,Torggata 48,4610,Kristiansand,NO,Pallets only via goods entrance,true
1695,1371,Store,Drottninggatan 59,582 22,Linköping,SE,,true
1696,1372,Store,Hafenstraße 41,10115,Berlin,DE,No deliveries before 9:00,true
1697,1373,Store,Storgata 110,4610,Kristiansand,NO,Leave with neighbour shop if closed,true
1698,1374,Store,Fjellveien 76,6002,Ålesund,NO,Call 30 min before arrival,true
1699,1375,Store,Järnvägsgatan 6,852 30,Sundsvall,SE,No deliveries before 9:00,true
1700,1376,Store,Torggata 105,2317,Hamar,NO,"Loading bay at the back, open 7-15",true
1701,1377,Store,Skoleveien 7,7010,Trondheim,NO,Leave with neighbour shop if closed,true
1702,1378,Store,Fjellveien 53,9008,Tromsø,NO,"Loading bay at the back, open 7-15",true
1703,1379,Store,Skolgatan 108,111 20,Stockholm,SE,Call 30 min before arrival,true
1704,1380,Store,Havnegata 2,9510,Alta,NO,,true
1705,1381,Store,Skolevej 45,6000,Kolding,DK,Call 30 min before arrival,true
1706,1382,Store,Asemakatu 2,99100,Kittilä,FI,Pallets only via goods entrance,true
1707,1383,Store,Havnegata 62,5003,Bergen,NO,,true
1708,1384,Store,Fjellveien 48,7010,Trondheim,NO,No deliveries before 9:00,true
1709,1385,Store,Asemakatu 13,02100,Espoo,FI,Leave with neighbour shop if closed,true
1710,1385,Central warehouse,Kauppakatu 34,70100,Kuopio,FI,,false
1711,1386,Store,Narva mnt 61,80010,Pärnu,EE,"Loading bay at the back, open 7-15",true
1712,1387,Store,Torikatu 65,65100,Vaasa,FI,,true
1713,1388,Store,Hauptstraße 42,24103,Kiel,DE,"Loading bay at the back, open 7-15",true
1714,1389,Store,Mannerheimintie 23,33100,Tampere,FI,Leave with neighbour shop if closed,true
1715,1390,Store,Pärnu mnt 60,80010,Pärnu,EE,"Loading bay at the back, open 7-15",true
1716,1391,Store,Hafenstraße 31,80331,Munich,DE,,true
1717,1392,Store,Skolevej 99,5000,Odense,DK,Leave with neighbour shop if closed,true
1718,1393,Store,Hovedgaden 106,6000,Kolding,DK,No deliveries before 9:00,true
1719,1393,Second store,Industrivej 8,4000,Roskilde,DK,Leave with neighbour shop if closed,false
1720,1394,Store,Teollisuustie 104,65100,Vaasa,FI,"Loading bay at the back, open 7-15",true
1721,1395,Store,Kungsgatan 90,652 24,Karlstad,SE,,true
1722,1396,Store,Torggata 71,3015,Drammen,NO,"Loading bay at the back, open 7-15",true
1723,1397,Store,Tartu mnt 37,10111,Tallinn,EE,,true
1724,1397,Second store,Kooli tn 114,10111,Tallinn,EE,,false
1725,1398,Store,Hamngatan 18,582 22,Linköping,SE,,true
1726,1399,Store,Industrivej 112,4000,Roskilde,DK,No deliveries before 9:00,true
1727,1400,Store,Rantatie 73,33100,Tampere,FI,,true
1728,1401,Store,Teollisuustie 98,02100,Espoo,FI,,true
1729,1402,Store,Torikatu 75,65100,Vaasa,FI,"Loading bay at the back, open 7-15",true
1730,1403,Store,Skolgatan 67,903 26,Umeå,SE,Call 30 min before arrival,true
1731,1404,Store,Yliopistonkatu 85,15100,Lahti,FI,Call 30 min before arrival,true
1732,1405,Store,Hamngatan 44,582 22,Linköping,SE,No deliveries before 9:00,true
1733,1406,Store,Vestergade 13,8000,Aarhus,DK,Leave with neighbour shop if closed,true
1734,1407,Store,Fjällvägen 1,411 04,Göteborg,SE,,true
1735,1407,Second store,Norra Esplanaden 13,803 20,Gävle,SE,Pallets only via goods entrance,false
1736,1408,Store,Teollisuustie 88,65100,Vaasa,FI,Leave with neighbour shop if closed,true
1737,1409,Store,Østergade 92,8000,Aarhus,DK,Call 30 min before arrival,true
1738,1410,Store,Fjällvägen 23,211 20,Malmö,SE,,true
1739,1411,Store,Nørregade 31,8000,Aarhus,DK,Leave with neighbour shop if closed,true
1740,1412,Store,Industriveien 109,3015,Drammen,NO,Call 30 min before arrival,true
1741,1413,Store,Fjällvägen 20,753 10,Uppsala,SE,,true
1742,1414,Store,Storgatan 50,972 31,Luleå,SE,No deliveries before 9:00,true
1743,1415,Store,Norra Esplanaden 10,852 30,Sundsvall,SE,Call 30 min before arrival,true
1744,1415,Second store,Drottninggatan 26,411 04,Göteborg,SE,No deliveries before 9:00,false
1745,1416,Store,Torikatu 44,70100,Kuopio,FI,Leave with neighbour shop if closed,true
1746,1417,Store,Industrivägen 31,831 30,Östersund,SE,Leave with neighbour shop if closed,true
1747,1418,Store,Teollisuustie 98,99100,Kittilä,FI,Pallets only via goods entrance,true
1748,1419,Store,Storgata 65,8006,Bodø,NO,No deliveries before 9:00,true
1749,1420,Store,Bergweg 101,20095,Hamburg,DE,,true
1750,1421,Store,Storgata 7,4610,Kristiansand,NO,Pallets only via goods entrance,true
1751,1422,Store,Fjällvägen 82,702 11,Örebro,SE,Call 30 min before arrival,true
1752,1422,Second store,Hamngatan 72,972 31,Luleå,SE,Pallets only via goods entrance,false
1753,1423,Store,Strandveien 42,8006,Bodø,NO,No deliveries before 9:00,true
1754,1424,Store,Torikatu 71,93600,Kuusamo,FI,,true
1755,1425,Store,Strandveien 52,6002,Ålesund,NO,"Loading bay at the back, open 7-15",true
1756,1426,Store,Skolgatan 1,791 71,Falun,SE,Pallets only via goods entrance,true
1757,1427,Store,Puistokatu 68,13100,Hämeenlinna,FI,"Loading bay at the back, open 7-15",true
1758,1428,Store,Fjällvägen 67,582 22,Linköping,SE,,true
1759,1429,Store,Hafenstraße 105,10115,Berlin,DE,No deliveries before 9:00,true
1760,1429,Second store,Hafenstraße 52,24937,Flensburg,DE,,false
1761,1430,Store,Narva mnt 90,80010,Pärnu,EE,Call 30 min before arrival,true
1762,1431,Store,Industrivägen 13,652 24,Karlstad,SE,,true
1763,1432,Store,Storgatan 68,111 20,Stockholm,SE,"Loading bay at the back, open 7-15",true
1764,1433,Store,Bergweg 56,10115,Berlin,DE,,true
1765,1433,Second store,Bahnhofstraße 86,20095,Hamburg,DE,,false
1766,1434,Store,Keskuskatu 48,33100,Tampere,FI,,true
1767,1435,Store,Mannerheimintie 80,02100,Espoo,FI,"Loading bay at the back, open 7-15",true
1768,1436,Store,Bahnhofstraße 38,20095,Hamburg,DE,Leave with neighbour shop if closed,true
1769,1437,Store,Fjellveien 92,9008,Tromsø,NO,Call 30 min before arrival,true
1770,1437,Second store,Fjellveien 72,0150,Oslo,NO,No deliveries before 9:00,false
1771,1438,Store,Puistokatu 97,65100,Vaasa,FI,Call 30 min before arrival,true
1772,1439,Store,Skolevej 25,9000,Aalborg,DK,Call 30 min before arrival,true
1773,1440,Store,Industriveien 53,4006,Stavanger,NO,,true
1774,1441,Store,Skolevej 84,4000,Roskilde,DK,,true
1775,1442,Store,Skoleveien 68,9510,Alta,NO,,true
1776,1443,Store,Østergade 53,8000,Aarhus,DK,Leave with neighbour shop if closed,true
1777,1444,Store,Rantatie 115,65100,Vaasa,FI,Pallets only via goods entrance,true
1778,1445,Store,Järnvägsgatan 44,803 20,Gävle,SE,Call 30 min before arrival,true
1779,1446,Store,Industriveien 87,0150,Oslo,NO,No deliveries before 9:00,true
1780,1447,Store,Industriveien 110,9008,Tromsø,NO,,true
1781,1448,Store,Drottninggatan 83,831 30,Östersund,SE,Pallets only via goods entrance,true
1782,1449,Store,Järnvägsgatan 20,852 30,Sundsvall,SE,No deliveries before 9:00,true
1783,1450,Store,Industrivägen 69,111 20,Stockholm,SE,Pallets only via goods entrance,true
1784,1451,Store,Kauppakatu 62,96100,Rovaniemi,FI,Pallets only via goods entrance,true
1785,1452,Store,Strandveien 47,6002,Ålesund,NO,No deliveries before 9:00,true
1786,1453,Store,Kauppakatu 20,02100,Espoo,FI,,true
1787,1453,Central warehouse,Hämeenkatu 104,33100,Tampere,FI,,false
1788,1453,Second store,Asemakatu 85,65100,Vaasa,FI,"Loading bay at the back, open 7-15",false
1789,1454,Store,Puistokatu 76,02100,Espoo,FI,,true
1790,1454,Second store,Yliopistonkatu 119,60100,Seinäjoki,FI,,false
1791,1455,Store,Havnegata 97,2609,Lillehammer,NO,Pallets only via goods entrance,true
1792,1456,Store,Bahnhofstraße 21,20095,Hamburg,DE,,true
1793,1456,Central warehouse,Hafenstraße 31,24103,Kiel,DE,No deliveries before 9:00,false
1794,1457,Store,Hauptstraße 74,24937,Flensburg,DE,Leave with neighbour shop if closed,true
1795,1458,Store,Industriveien 100,3015,Drammen,NO,"Loading bay at the back, open 7-15",true
1796,1458,Second store,Storgata 105,5003,Bergen,NO,"Loading bay at the back, open 7-15",false
1797,1459,Store,Hamngatan 78,852 30,Sundsvall,SE,"Loading bay at the back, open 7-15",true
1798,1460,Store,Skolevej 44,1050,Copenhagen,DK,"Loading bay at the back, open 7-15",true
1799,1461,Store,Keskuskatu 72,90100,Oulu,FI,Call 30 min before arrival,true
1800,1462,Store,Skolgatan 87,791 71,Falun,SE,Leave with neighbour shop if closed,true
1801,1463,Store,Fjällvägen 66,411 04,Göteborg,SE,,true
1802,1464,Store,Havnegata 19,4610,Kristiansand,NO,,true
1803,1465,Store,Puistokatu 10,60100,Seinäjoki,FI,No deliveries before 9:00,true
1804,1465,Central warehouse,Teollisuustie 59,93600,Kuusamo,FI,"Loading bay at the back, open 7-15",false
